order_id,item_id,product_id,quantity,list_price,discount,total_price,Product_name,Category_name
781,1,109,2,416.99,0.05,792.281,Sun Bicycles Cruz 7 - Women's - 2017,Comfort Bicycles
781,2,7,2,3999.99,0.2,6399.984,Trek Slash 8 27.5 - 2016,Mountain Bikes
781,3,57,2,1999.99,0.1,3599.982,Trek Emonda S 5 - 2017,Road Bikes
782,1,20,2,599.99,0.07,1115.9814,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles
782,2,57,1,1999.99,0.07,1859.9907,Trek Emonda S 5 - 2017,Road Bikes
782,3,99,1,299.99,0.07,278.9907,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,Children Bicycles
782,4,16,2,599.99,0.2,959.984,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles
783,1,92,1,209.99,0.2,167.992,Haro Shredder 20 - 2017,Children Bicycles
783,2,22,2,269.99,0.05,512.981,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles
783,3,94,1,249.99,0.05,237.4905,Haro Shredder Pro 20 - 2017,Children Bicycles
783,4,29,1,999.99,0.1,899.991,Trek X-Caliber 8 - 2017,Mountain Bikes
784,1,22,1,269.99,0.07,251.0907,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles
784,2,72,2,619.99,0.1,1115.982,Sun Bicycles Biscayne Tandem 7 - 2017,Cruisers Bicycles
784,3,16,1,599.99,0.2,479.992,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles
785,1,59,2,2599.99,0.2,4159.984,Trek Domane S 5 Disc - 2017,Road Bikes
785,2,40,1,4999.99,0.07,4649.9907,Trek Fuel EX 9.8 29 - 2017,Mountain Bikes
785,3,25,1,499.99,0.07,464.9907,Electra Townie Original 7D - 2015/2016,Comfort Bicycles
786,1,80,1,761.99,0.05,723.8905,Sun Bicycles Brickell Tandem CB - 2017,Cruisers Bicycles
787,1,51,2,6499.99,0.07,12089.9814,Trek Silque SLR 8 Women's - 2017,Road Bikes
787,2,66,2,250.99,0.1,451.782,Sun Bicycles Revolutions 24 - 2017,Cruisers Bicycles
788,1,48,1,1499.99,0.2,1199.992,Trek Emonda S 4 - 2017,Road Bikes
788,2,19,1,449,0.1,404.1,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles
788,3,13,1,269.99,0.05,256.4905,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles
789,1,100,2,489.99,0.2,783.984,Electra Townie 3i EQ (20-inch) - Boys' - 2017,Children Bicycles
789,2,93,2,209.99,0.07,390.5814,Haro Shredder 20 Girls - 2017,Children Bicycles
790,1,62,2,3499.99,0.07,6509.9814,Trek Boone 7 - 2017,Cyclocross Bicycles
790,2,91,1,349.99,0.1,314.991,Trek Precaliber 24 (21-Speed) - Girls - 2017,Children Bicycles
791,1,54,1,3199.99,0.2,2559.992,Trek Domane SL Disc Frameset - 2017,Road Bikes
791,2,25,2,499.99,0.07,929.9814,Electra Townie Original 7D - 2015/2016,Comfort Bicycles
792,1,16,2,599.99,0.2,959.984,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles
792,2,39,1,1499.99,0.2,1199.992,Trek Stache 5 - 2017,Mountain Bikes
792,3,56,1,5499.99,0.2,4399.992,Trek Domane SLR 6 Disc - 2017,Road Bikes
792,4,30,1,999.99,0.05,949.9905,Surly Ice Cream Truck Frameset - 2017,Mountain Bikes
792,5,2,1,749.99,0.2,599.992,Ritchey Timberwolf Frameset - 2016,Mountain Bikes
793,1,60,1,1559.99,0.05,1481.9905,Sun Bicycles ElectroLite - 2017,Electric Bikes
793,2,95,2,299.99,0.05,569.981,"Electra Girl's Hawaii 1 16"" - 2017",Children Bicycles
793,3,75,2,599.99,0.05,1139.981,Electra Cruiser Lux Fat Tire 1 Ladies - 2017,Cruisers Bicycles
794,1,41,2,1469.99,0.05,2792.981,Haro Shift R3 - 2017,Mountain Bikes
794,2,68,1,449.99,0.2,359.992,Sun Bicycles Cruz 3 - 2017,Cruisers Bicycles
794,3,17,1,429,0.07,398.97,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles
794,4,28,1,2499.99,0.1,2249.991,Surly Karate Monkey 27.5+ Frameset - 2017,Mountain Bikes
795,1,95,2,299.99,0.05,569.981,"Electra Girl's Hawaii 1 16"" - 2017",Children Bicycles
795,2,99,2,299.99,0.05,569.981,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,Children Bicycles
796,1,6,2,469.99,0.2,751.984,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes
797,1,11,1,1680.99,0.07,1563.3207,Surly Straggler 650b - 2016,Cyclocross Bicycles
797,2,69,1,416.99,0.05,396.1405,Sun Bicycles Cruz 7 - 2017,Cruisers Bicycles
797,3,74,1,439.99,0.1,395.991,Electra Cruiser Lux 1 - 2017,Cruisers Bicycles
797,4,54,2,3199.99,0.05,6079.981,Trek Domane SL Disc Frameset - 2017,Road Bikes
797,5,62,2,3499.99,0.1,6299.982,Trek Boone 7 - 2017,Cyclocross Bicycles
798,1,23,1,299.99,0.1,269.991,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles
798,2,90,1,209.99,0.05,199.4905,Trek Precaliber 16 Girls - 2017,Children Bicycles
798,3,91,2,349.99,0.07,650.9814,Trek Precaliber 24 (21-Speed) - Girls - 2017,Children Bicycles
798,4,42,1,2299.99,0.2,1839.992,Trek Fuel EX 5 27.5 Plus - 2017,Mountain Bikes
798,5,26,2,599.99,0.05,1139.981,Electra Townie Original 7D EQ - 2016,Comfort Bicycles
799,1,5,2,1320.99,0.1,2377.782,Heller Shagamaw Frame - 2016,Mountain Bikes
799,2,34,2,469.99,0.05,892.981,Trek Session DH 27.5 Carbon Frameset - 2017,Mountain Bikes
799,3,29,2,999.99,0.07,1859.9814,Trek X-Caliber 8 - 2017,Mountain Bikes
799,4,63,1,3499.99,0.1,3149.991,Trek Boone Race Shop Limited - 2017,Cyclocross Bicycles
799,5,58,2,4999.99,0.07,9299.9814,Trek Madone 9.2 - 2017,Road Bikes
800,1,65,2,346.99,0.1,624.582,Sun Bicycles Lil Bolt Type-R - 2017,Cruisers Bicycles
800,2,54,1,3199.99,0.07,2975.9907,Trek Domane SL Disc Frameset - 2017,Road Bikes
800,3,6,2,469.99,0.05,892.981,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes
800,4,52,1,875.99,0.1,788.391,Surly Steamroller - 2017,Road Bikes
800,5,95,2,299.99,0.05,569.981,"Electra Girl's Hawaii 1 16"" - 2017",Children Bicycles
801,1,101,1,339.99,0.07,316.1907,Electra Townie 7D (20-inch) - Boys' - 2017,Children Bicycles
802,1,30,1,999.99,0.05,949.9905,Surly Ice Cream Truck Frameset - 2017,Mountain Bikes
802,2,36,2,832.99,0.2,1332.784,Surly Troll Frameset - 2017,Mountain Bikes
802,3,40,1,4999.99,0.1,4499.991,Trek Fuel EX 9.8 29 - 2017,Mountain Bikes
802,4,28,1,2499.99,0.05,2374.9905,Surly Karate Monkey 27.5+ Frameset - 2017,Mountain Bikes
803,1,111,1,470.99,0.07,438.0207,Sun Bicycles Drifter 7 - Women's - 2017,Comfort Bicycles
803,2,52,2,875.99,0.05,1664.381,Surly Steamroller - 2017,Road Bikes
803,3,102,1,489.99,0.07,455.6907,Electra Townie Original 7D - 2017,Comfort Bicycles
803,4,83,2,149.99,0.05,284.981,Trek Boy's Kickster - 2015/2017,Children Bicycles
804,1,89,2,209.99,0.2,335.984,Trek Precaliber 16 Boys - 2017,Children Bicycles
804,2,53,1,749.99,0.07,697.4907,Surly Ogre Frameset - 2017,Road Bikes
804,3,50,2,5999.99,0.05,11399.981,Trek Silque SLR 7 Women's - 2017,Road Bikes
805,1,24,1,549.99,0.05,522.4905,Electra Townie Original 21D - 2016,Comfort Bicycles
805,2,33,2,469.99,0.2,751.984,Surly Wednesday Frameset - 2017,Mountain Bikes
805,3,62,2,3499.99,0.2,5599.984,Trek Boone 7 - 2017,Cyclocross Bicycles
805,4,32,1,469.99,0.07,437.0907,Trek Farley Alloy Frameset - 2017,Mountain Bikes
805,5,6,2,469.99,0.05,892.981,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes
806,1,93,2,209.99,0.1,377.982,Haro Shredder 20 Girls - 2017,Children Bicycles
806,2,97,1,349.99,0.2,279.992,Electra Savannah 3i (20-inch) - Girl's - 2017,Children Bicycles
806,3,77,2,799.99,0.1,1439.982,Electra Glam Punk 3i Ladies' - 2017,Cruisers Bicycles
806,4,82,2,659.99,0.2,1055.984,Electra Amsterdam Original 3i Ladies' - 2017,Cruisers Bicycles
806,5,91,2,349.99,0.07,650.9814,Trek Precaliber 24 (21-Speed) - Girls - 2017,Children Bicycles
807,1,21,2,269.99,0.2,431.984,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles
807,2,6,1,469.99,0.07,437.0907,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes
807,3,3,2,999.99,0.07,1859.9814,Surly Wednesday Frameset - 2016,Mountain Bikes
807,4,9,2,2999.99,0.2,4799.984,Trek Conduit+ - 2016,Electric Bikes
807,5,16,1,599.99,0.2,479.992,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles
808,1,96,2,349.99,0.05,664.981,Electra Moto 3i (20-inch) - Boy's - 2017,Children Bicycles
808,2,18,1,449,0.05,426.55,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles
808,3,85,1,329.99,0.05,313.4905,Haro Downtown 16 - 2017,Children Bicycles
808,4,19,2,449,0.05,853.1,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles
809,1,78,1,647.99,0.1,583.191,Sun Bicycles Biscayne Tandem CB - 2017,Cruisers Bicycles
809,2,26,1,599.99,0.2,479.992,Electra Townie Original 7D EQ - 2016,Comfort Bicycles
809,3,92,2,209.99,0.1,377.982,Haro Shredder 20 - 2017,Children Bicycles
810,1,103,2,551.99,0.05,1048.781,Sun Bicycles Streamway 3 - 2017,Comfort Bicycles
810,2,100,1,489.99,0.2,391.992,Electra Townie 3i EQ (20-inch) - Boys' - 2017,Children Bicycles
810,3,56,1,5499.99,0.05,5224.9905,Trek Domane SLR 6 Disc - 2017,Road Bikes
810,4,22,1,269.99,0.2,215.992,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles
811,1,45,2,869.99,0.07,1618.1814,Haro SR 1.2 - 2017,Mountain Bikes
811,2,54,1,3199.99,0.2,2559.992,Trek Domane SL Disc Frameset - 2017,Road Bikes
811,3,70,1,659.99,0.07,613.7907,Electra Amsterdam Original 3i - 2015/2017,Cruisers Bicycles
811,4,66,1,250.99,0.1,225.891,Sun Bicycles Revolutions 24 - 2017,Cruisers Bicycles
812,1,76,2,299.99,0.1,539.982,"Electra Girl's Hawaii 1 16"" - 2017",Cruisers Bicycles
812,2,40,1,4999.99,0.2,3999.992,Trek Fuel EX 9.8 29 - 2017,Mountain Bikes
813,1,96,2,349.99,0.1,629.982,Electra Moto 3i (20-inch) - Boy's - 2017,Children Bicycles
813,2,85,2,329.99,0.2,527.984,Haro Downtown 16 - 2017,Children Bicycles
813,3,33,2,469.99,0.2,751.984,Surly Wednesday Frameset - 2017,Mountain Bikes
813,4,26,2,599.99,0.07,1115.9814,Electra Townie Original 7D EQ - 2016,Comfort Bicycles
813,5,71,2,416.99,0.05,792.281,Sun Bicycles Atlas X-Type - 2017,Cruisers Bicycles
814,1,69,2,416.99,0.1,750.582,Sun Bicycles Cruz 7 - 2017,Cruisers Bicycles
814,2,100,1,489.99,0.1,440.991,Electra Townie 3i EQ (20-inch) - Boys' - 2017,Children Bicycles
814,3,65,1,346.99,0.2,277.592,Sun Bicycles Lil Bolt Type-R - 2017,Cruisers Bicycles
814,4,83,2,149.99,0.05,284.981,Trek Boy's Kickster - 2015/2017,Children Bicycles
815,1,105,2,533.99,0.2,854.384,Sun Bicycles Streamway 7 - 2017,Comfort Bicycles
815,2,102,2,489.99,0.2,783.984,Electra Townie Original 7D - 2017,Comfort Bicycles
815,3,87,2,189.99,0.1,341.982,Trek Precaliber 12 Boys - 2017,Children Bicycles
815,4,23,1,299.99,0.07,278.9907,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles
816,1,75,2,599.99,0.1,1079.982,Electra Cruiser Lux Fat Tire 1 Ladies - 2017,Cruisers Bicycles
816,2,64,2,489.99,0.2,783.984,Electra Townie Original 7D - 2017,Cruisers Bicycles
817,1,85,1,329.99,0.05,313.4905,Haro Downtown 16 - 2017,Children Bicycles
817,2,105,2,533.99,0.07,993.2214,Sun Bicycles Streamway 7 - 2017,Comfort Bicycles
817,3,48,2,1499.99,0.05,2849.981,Trek Emonda S 4 - 2017,Road Bikes
818,1,103,1,551.99,0.05,524.3905,Sun Bicycles Streamway 3 - 2017,Comfort Bicycles
818,2,44,2,539.99,0.07,1004.3814,Haro SR 1.1 - 2017,Mountain Bikes
818,3,19,2,449,0.05,853.1,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles
818,4,48,2,1499.99,0.05,2849.981,Trek Emonda S 4 - 2017,Road Bikes
819,1,94,1,249.99,0.2,199.992,Haro Shredder Pro 20 - 2017,Children Bicycles
820,1,107,1,416.99,0.05,396.1405,Sun Bicycles Cruz 7 - 2017,Comfort Bicycles
821,1,102,1,489.99,0.07,455.6907,Electra Townie Original 7D - 2017,Comfort Bicycles
821,2,70,2,659.99,0.2,1055.984,Electra Amsterdam Original 3i - 2015/2017,Cruisers Bicycles
821,3,6,1,469.99,0.2,375.992,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes
821,4,107,1,416.99,0.05,396.1405,Sun Bicycles Cruz 7 - 2017,Comfort Bicycles
822,1,53,1,749.99,0.05,712.4905,Surly Ogre Frameset - 2017,Road Bikes
822,2,72,1,619.99,0.2,495.992,Sun Bicycles Biscayne Tandem 7 - 2017,Cruisers Bicycles
823,1,56,2,5499.99,0.07,10229.9814,Trek Domane SLR 6 Disc - 2017,Road Bikes
823,2,86,2,149.99,0.2,239.984,Trek Girl's Kickster - 2017,Children Bicycles
823,3,81,1,1099.99,0.2,879.992,Electra Amsterdam Fashion 7i Ladies' - 2017,Cruisers Bicycles
824,1,92,2,209.99,0.1,377.982,Haro Shredder 20 - 2017,Children Bicycles
825,1,19,1,449,0.1,404.1,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles
825,2,30,2,999.99,0.2,1599.984,Surly Ice Cream Truck Frameset - 2017,Mountain Bikes
826,1,45,2,869.99,0.2,1391.984,Haro SR 1.2 - 2017,Mountain Bikes
826,2,36,1,832.99,0.1,749.691,Surly Troll Frameset - 2017,Mountain Bikes
827,1,43,1,5299.99,0.05,5034.9905,Trek Fuel EX 9.8 27.5 Plus - 2017,Mountain Bikes
827,2,41,1,1469.99,0.2,1175.992,Haro Shift R3 - 2017,Mountain Bikes
827,3,28,1,2499.99,0.2,1999.992,Surly Karate Monkey 27.5+ Frameset - 2017,Mountain Bikes
827,4,108,1,449.99,0.2,359.992,Sun Bicycles Cruz 3 - Women's - 2017,Comfort Bicycles
828,1,25,2,499.99,0.2,799.984,Electra Townie Original 7D - 2015/2016,Comfort Bicycles
828,2,24,1,549.99,0.2,439.992,Electra Townie Original 21D - 2016,Comfort Bicycles
828,3,55,2,2699.99,0.07,5021.9814,Trek Domane S 6 - 2017,Road Bikes
829,1,103,1,551.99,0.2,441.592,Sun Bicycles Streamway 3 - 2017,Comfort Bicycles
829,2,105,2,533.99,0.1,961.182,Sun Bicycles Streamway 7 - 2017,Comfort Bicycles
830,1,85,2,329.99,0.2,527.984,Haro Downtown 16 - 2017,Children Bicycles
830,2,100,2,489.99,0.07,911.3814,Electra Townie 3i EQ (20-inch) - Boys' - 2017,Children Bicycles
830,3,96,2,349.99,0.2,559.984,Electra Moto 3i (20-inch) - Boy's - 2017,Children Bicycles
831,1,67,1,250.99,0.2,200.792,Sun Bicycles Revolutions 24 - Girl's - 2017,Cruisers Bicycles
831,2,11,1,1680.99,0.2,1344.792,Surly Straggler 650b - 2016,Cyclocross Bicycles
831,3,68,1,449.99,0.1,404.991,Sun Bicycles Cruz 3 - 2017,Cruisers Bicycles
832,1,54,1,3199.99,0.05,3039.9905,Trek Domane SL Disc Frameset - 2017,Road Bikes
832,2,45,1,869.99,0.2,695.992,Haro SR 1.2 - 2017,Mountain Bikes
832,3,27,1,999.99,0.07,929.9907,Surly Big Dummy Frameset - 2017,Mountain Bikes
832,4,16,2,599.99,0.1,1079.982,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles
833,1,20,2,599.99,0.05,1139.981,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles
834,1,54,1,3199.99,0.07,2975.9907,Trek Domane SL Disc Frameset - 2017,Road Bikes
834,2,21,1,269.99,0.05,256.4905,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles
834,3,78,1,647.99,0.2,518.392,Sun Bicycles Biscayne Tandem CB - 2017,Cruisers Bicycles
835,1,65,2,346.99,0.07,645.4014,Sun Bicycles Lil Bolt Type-R - 2017,Cruisers Bicycles
835,2,82,1,659.99,0.2,527.992,Electra Amsterdam Original 3i Ladies' - 2017,Cruisers Bicycles
835,3,2,1,749.99,0.05,712.4905,Ritchey Timberwolf Frameset - 2016,Mountain Bikes
836,1,108,2,449.99,0.2,719.984,Sun Bicycles Cruz 3 - Women's - 2017,Comfort Bicycles
837,1,51,1,6499.99,0.05,6174.9905,Trek Silque SLR 8 Women's - 2017,Road Bikes
837,2,97,1,349.99,0.1,314.991,Electra Savannah 3i (20-inch) - Girl's - 2017,Children Bicycles
837,3,87,2,189.99,0.2,303.984,Trek Precaliber 12 Boys - 2017,Children Bicycles
838,1,28,1,2499.99,0.1,2249.991,Surly Karate Monkey 27.5+ Frameset - 2017,Mountain Bikes
838,2,10,1,1549,0.1,1394.1,Surly Straggler - 2016,Cyclocross Bicycles
838,3,100,2,489.99,0.05,930.981,Electra Townie 3i EQ (20-inch) - Boys' - 2017,Children Bicycles
838,4,65,2,346.99,0.07,645.4014,Sun Bicycles Lil Bolt Type-R - 2017,Cruisers Bicycles
839,1,55,1,2699.99,0.07,2510.9907,Trek Domane S 6 - 2017,Road Bikes
839,2,85,1,329.99,0.1,296.991,Haro Downtown 16 - 2017,Children Bicycles
839,3,58,2,4999.99,0.05,9499.981,Trek Madone 9.2 - 2017,Road Bikes
840,1,27,1,999.99,0.07,929.9907,Surly Big Dummy Frameset - 2017,Mountain Bikes
840,2,43,1,5299.99,0.07,4928.9907,Trek Fuel EX 9.8 27.5 Plus - 2017,Mountain Bikes
840,3,106,2,449.99,0.2,719.984,Sun Bicycles Cruz 3 - 2017,Comfort Bicycles
841,1,22,2,269.99,0.1,485.982,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles
841,2,9,1,2999.99,0.2,2399.992,Trek Conduit+ - 2016,Electric Bikes
841,3,11,1,1680.99,0.2,1344.792,Surly Straggler 650b - 2016,Cyclocross Bicycles
841,4,90,2,209.99,0.07,390.5814,Trek Precaliber 16 Girls - 2017,Children Bicycles
841,5,100,1,489.99,0.1,440.991,Electra Townie 3i EQ (20-inch) - Boys' - 2017,Children Bicycles
842,1,81,2,1099.99,0.07,2045.9814,Electra Amsterdam Fashion 7i Ladies' - 2017,Cruisers Bicycles
842,2,42,1,2299.99,0.1,2069.991,Trek Fuel EX 5 27.5 Plus - 2017,Mountain Bikes
843,1,72,1,619.99,0.1,557.991,Sun Bicycles Biscayne Tandem 7 - 2017,Cruisers Bicycles
843,2,75,2,599.99,0.1,1079.982,Electra Cruiser Lux Fat Tire 1 Ladies - 2017,Cruisers Bicycles
843,3,81,1,1099.99,0.1,989.991,Electra Amsterdam Fashion 7i Ladies' - 2017,Cruisers Bicycles
843,4,23,2,299.99,0.07,557.9814,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles
844,1,79,2,402.99,0.07,749.5614,Sun Bicycles Boardwalk (24-inch Wheels) - 2017,Cruisers Bicycles
844,2,12,1,549.99,0.1,494.991,Electra Townie Original 21D - 2016,Cruisers Bicycles
844,3,83,2,149.99,0.2,239.984,Trek Boy's Kickster - 2015/2017,Children Bicycles
844,4,48,1,1499.99,0.2,1199.992,Trek Emonda S 4 - 2017,Road Bikes
844,5,63,2,3499.99,0.05,6649.981,Trek Boone Race Shop Limited - 2017,Cyclocross Bicycles
845,1,16,2,599.99,0.2,959.984,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles
845,2,75,1,599.99,0.2,479.992,Electra Cruiser Lux Fat Tire 1 Ladies - 2017,Cruisers Bicycles
845,3,26,2,599.99,0.05,1139.981,Electra Townie Original 7D EQ - 2016,Comfort Bicycles
845,4,73,2,749.99,0.2,1199.984,Sun Bicycles Brickell Tandem 7 - 2017,Cruisers Bicycles
845,5,88,1,189.99,0.05,180.4905,Trek Precaliber 12 Girls - 2017,Children Bicycles
846,1,46,2,1409.99,0.05,2678.981,Haro SR 1.3 - 2017,Mountain Bikes
846,2,47,1,5299.99,0.07,4928.9907,Trek Remedy 9.8 - 2017,Mountain Bikes
846,3,71,1,416.99,0.1,375.291,Sun Bicycles Atlas X-Type - 2017,Cruisers Bicycles
846,4,72,2,619.99,0.05,1177.981,Sun Bicycles Biscayne Tandem 7 - 2017,Cruisers Bicycles
846,5,103,2,551.99,0.07,1026.7014,Sun Bicycles Streamway 3 - 2017,Comfort Bicycles
847,1,61,2,4999.99,0.05,9499.981,Trek Powerfly 8 FS Plus - 2017,Electric Bikes
848,1,93,1,209.99,0.07,195.2907,Haro Shredder 20 Girls - 2017,Children Bicycles
848,2,100,2,489.99,0.2,783.984,Electra Townie 3i EQ (20-inch) - Boys' - 2017,Children Bicycles
848,3,88,2,189.99,0.2,303.984,Trek Precaliber 12 Girls - 2017,Children Bicycles
848,4,41,2,1469.99,0.07,2734.1814,Haro Shift R3 - 2017,Mountain Bikes
849,1,109,1,416.99,0.2,333.592,Sun Bicycles Cruz 7 - Women's - 2017,Comfort Bicycles
850,1,101,2,339.99,0.07,632.3814,Electra Townie 7D (20-inch) - Boys' - 2017,Children Bicycles
850,2,5,2,1320.99,0.07,2457.0414,Heller Shagamaw Frame - 2016,Mountain Bikes
850,3,37,1,379.99,0.07,353.3907,Haro Flightline One ST - 2017,Mountain Bikes
851,1,30,1,999.99,0.2,799.992,Surly Ice Cream Truck Frameset - 2017,Mountain Bikes
851,2,93,1,209.99,0.05,199.4905,Haro Shredder 20 Girls - 2017,Children Bicycles
852,1,46,2,1409.99,0.07,2622.5814,Haro SR 1.3 - 2017,Mountain Bikes
853,1,99,1,299.99,0.05,284.9905,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,Children Bicycles
853,2,58,2,4999.99,0.2,7999.984,Trek Madone 9.2 - 2017,Road Bikes
853,3,42,2,2299.99,0.2,3679.984,Trek Fuel EX 5 27.5 Plus - 2017,Mountain Bikes
853,4,45,1,869.99,0.2,695.992,Haro SR 1.2 - 2017,Mountain Bikes
853,5,6,1,469.99,0.05,446.4905,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes
854,1,87,1,189.99,0.1,170.991,Trek Precaliber 12 Boys - 2017,Children Bicycles
855,1,18,1,449,0.1,404.1,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles
855,2,93,2,209.99,0.2,335.984,Haro Shredder 20 Girls - 2017,Children Bicycles
855,3,89,1,209.99,0.2,167.992,Trek Precaliber 16 Boys - 2017,Children Bicycles
856,1,38,2,549.99,0.05,1044.981,Haro Flightline Two 26 Plus - 2017,Mountain Bikes
857,1,29,1,999.99,0.2,799.992,Trek X-Caliber 8 - 2017,Mountain Bikes
858,1,45,2,869.99,0.2,1391.984,Haro SR 1.2 - 2017,Mountain Bikes
858,2,5,1,1320.99,0.2,1056.792,Heller Shagamaw Frame - 2016,Mountain Bikes
858,3,14,1,269.99,0.07,251.0907,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles
858,4,73,2,749.99,0.07,1394.9814,Sun Bicycles Brickell Tandem 7 - 2017,Cruisers Bicycles
859,1,38,2,549.99,0.07,1022.9814,Haro Flightline Two 26 Plus - 2017,Mountain Bikes
859,2,13,1,269.99,0.1,242.991,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles
859,3,14,2,269.99,0.1,485.982,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles
859,4,71,2,416.99,0.1,750.582,Sun Bicycles Atlas X-Type - 2017,Cruisers Bicycles
859,5,36,2,832.99,0.1,1499.382,Surly Troll Frameset - 2017,Mountain Bikes
860,1,6,1,469.99,0.05,446.4905,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes
860,2,24,2,549.99,0.2,879.984,Electra Townie Original 21D - 2016,Comfort Bicycles
860,3,25,1,499.99,0.2,399.992,Electra Townie Original 7D - 2015/2016,Comfort Bicycles
860,4,58,2,4999.99,0.07,9299.9814,Trek Madone 9.2 - 2017,Road Bikes
860,5,95,2,299.99,0.05,569.981,"Electra Girl's Hawaii 1 16"" - 2017",Children Bicycles
861,1,14,2,269.99,0.07,502.1814,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles
861,2,62,1,3499.99,0.2,2799.992,Trek Boone 7 - 2017,Cyclocross Bicycles
862,1,85,1,329.99,0.05,313.4905,Haro Downtown 16 - 2017,Children Bicycles
862,2,99,1,299.99,0.2,239.992,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,Children Bicycles
862,3,49,2,3499.99,0.07,6509.9814,Trek Domane SL 6 - 2017,Road Bikes
863,1,93,2,209.99,0.1,377.982,Haro Shredder 20 Girls - 2017,Children Bicycles
864,1,37,1,379.99,0.1,341.991,Haro Flightline One ST - 2017,Mountain Bikes
864,2,65,2,346.99,0.05,659.281,Sun Bicycles Lil Bolt Type-R - 2017,Cruisers Bicycles
864,3,13,1,269.99,0.2,215.992,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles
865,1,109,2,416.99,0.1,750.582,Sun Bicycles Cruz 7 - Women's - 2017,Comfort Bicycles
865,2,34,1,469.99,0.05,446.4905,Trek Session DH 27.5 Carbon Frameset - 2017,Mountain Bikes
866,1,88,1,189.99,0.2,151.992,Trek Precaliber 12 Girls - 2017,Children Bicycles
866,2,67,2,250.99,0.07,466.8414,Sun Bicycles Revolutions 24 - Girl's - 2017,Cruisers Bicycles
866,3,80,1,761.99,0.07,708.6507,Sun Bicycles Brickell Tandem CB - 2017,Cruisers Bicycles
866,4,13,2,269.99,0.07,502.1814,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles
867,1,101,1,339.99,0.05,322.9905,Electra Townie 7D (20-inch) - Boys' - 2017,Children Bicycles
868,1,46,1,1409.99,0.07,1311.2907,Haro SR 1.3 - 2017,Mountain Bikes
869,1,7,1,3999.99,0.2,3199.992,Trek Slash 8 27.5 - 2016,Mountain Bikes
869,2,106,2,449.99,0.05,854.981,Sun Bicycles Cruz 3 - 2017,Comfort Bicycles
869,3,33,1,469.99,0.05,446.4905,Surly Wednesday Frameset - 2017,Mountain Bikes
869,4,55,2,2699.99,0.05,5129.981,Trek Domane S 6 - 2017,Road Bikes
869,5,65,2,346.99,0.2,555.184,Sun Bicycles Lil Bolt Type-R - 2017,Cruisers Bicycles
870,1,63,1,3499.99,0.07,3254.9907,Trek Boone Race Shop Limited - 2017,Cyclocross Bicycles
871,1,106,1,449.99,0.2,359.992,Sun Bicycles Cruz 3 - 2017,Comfort Bicycles
871,2,38,1,549.99,0.1,494.991,Haro Flightline Two 26 Plus - 2017,Mountain Bikes
871,3,30,2,999.99,0.2,1599.984,Surly Ice Cream Truck Frameset - 2017,Mountain Bikes
